Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Same_Location,Hour,Sender_transaction_count,Receiver_transaction_count,currency_match
8586.56,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,533,73,1
125.71,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,320,8,1
500.77,Naira,UK pounds,Nigeria,UK,Cross-border,0,False,19,645,9,0
1389.11,UK pounds,UK pounds,UK,UK,ACH,0,True,19,346,14,1
13246.97,UK pounds,UK pounds,UK,UK,ACH,0,True,19,545,10,1
59.59,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,553,17,1
11377.68,UK pounds,UK pounds,UK,UK,ACH,0,True,19,486,11,1
11822.13,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,9,204,1
6290.31,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,8,204,1
448.24,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,294,12,1
1293.84,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,287,9,1
11280.29,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,511,19,1
4420.47,UK pounds,UK pounds,UK,UK,ACH,0,True,19,475,22,1
16547.56,UK pounds,UK pounds,UK,UK,ACH,0,True,19,9,162,1
113.49,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,225,18,1
11217.95,UK pounds,UK pounds,UK,UK,ACH,0,True,19,109,11,1
9043.96,UK pounds,UK pounds,UK,UK,ACH,0,True,19,322,19,1
10986.35,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,406,9,1
4394.26,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,False,19,495,10,0
11736.65,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,10,107,1
5715.2,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,459,11,1
8707.91,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,11,171,1
13094.1,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,324,17,1
5416.23,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,324,11,1
2935.76,UK pounds,UK pounds,UK,UK,ACH,0,True,19,390,19,1
5739.55,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,472,11,1
7059.19,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,406,11,1
1538.78,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,356,13,1
1430.42,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,625,9,1
2350.42,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,457,74,1
4974.96,UK pounds,UK pounds,UK,UK,ACH,0,True,19,391,9,1
4707.58,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,603,11,1
7565.0,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,159,1
1049.26,UK pounds,UK pounds,UK,UK,ACH,0,True,19,492,24,1
437.09,UK pounds,UK pounds,UK,UK,ACH,0,True,19,387,15,1
12895.97,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,367,14,1
6579.12,UK pounds,UK pounds,UK,UK,ACH,0,True,19,459,11,1
6629.12,UK pounds,UK pounds,UK,UK,ACH,0,True,19,8,187,1
1082.72,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,585,19,1
2718.0,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,519,23,1
1804.85,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,497,12,1
34388.86,UK pounds,UK pounds,UK,UK,ACH,0,True,19,214,17,1
11763.39,UK pounds,UK pounds,UK,UK,ACH,0,True,19,12,214,1
11821.5,UK pounds,UK pounds,UK,UK,ACH,0,True,19,12,180,1
12127.73,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,274,12,1
5072.03,UK pounds,UK pounds,UK,UK,ACH,0,True,19,75,448,1
330.81,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,602,16,1
5201.41,UK pounds,US dollar,UK,USA,Cross-border,0,False,19,9,153,0
5887.21,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,320,9,1
443.46,UK pounds,UK pounds,UK,UK,ACH,0,True,19,205,7,1
15863.21,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,519,10,1
11975.19,UK pounds,UK pounds,UK,UK,ACH,0,True,19,6,76,1
6616.98,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,8,103,1
45088.01,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,437,14,1
15133.44,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,320,8,1
13778.61,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,448,15,1
1410.52,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,313,19,1
7216.73,UK pounds,UK pounds,UK,UK,ACH,0,True,19,339,20,1
1441.38,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,296,7,1
13184.43,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,603,9,1
10373.91,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,426,19,1
17939.12,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,204,1
17504.25,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,598,15,1
5329.74,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,252,10,1
5211.66,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,276,19,1
385.44,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,641,21,1
1166.34,UK pounds,UK pounds,UK,UK,ACH,0,True,19,625,18,1
18582.27,UK pounds,UK pounds,UK,UK,ACH,0,True,19,472,9,1
4215.07,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,456,16,1
557.21,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,488,17,1
17499.86,UK pounds,UK pounds,UK,UK,ACH,0,True,19,10,187,1
25611.24,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,10,90,1
9311.54,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,408,17,1
1379.21,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,271,8,1
11217.37,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,266,21,1
8148.63,UK pounds,UK pounds,UK,UK,ACH,0,True,19,410,11,1
314.68,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,190,16,1
5140.38,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,313,8,1
11752.5,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,9,122,1
5128.09,UK pounds,UK pounds,UK,UK,ACH,0,True,19,11,169,1
1980.05,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,20,527,1
5136.64,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,672,78,1
9167.67,UK pounds,UK pounds,UK,UK,ACH,0,True,19,603,9,1
1530.87,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,490,10,1
6875.86,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,406,11,1
1594.97,UK pounds,UK pounds,UK,UK,ACH,0,True,19,160,18,1
1375.65,UK pounds,UK pounds,UK,UK,ACH,0,True,19,518,10,1
21014.88,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,9,173,1
3884.08,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,396,19,1
722.43,UK pounds,Euro,UK,Austria,Cross-border,0,False,19,187,16,0
2054.25,UK pounds,UK pounds,UK,UK,ACH,0,True,19,71,479,1
11167.65,UK pounds,Euro,UK,France,Cross-border,0,False,19,7,219,0
14082.74,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,11,159,1
474.85,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,476,22,1
5794.95,UK pounds,UK pounds,UK,UK,ACH,0,True,19,182,11,1
10403.01,UK pounds,UK pounds,UK,UK,ACH,0,True,19,538,74,1
12961.37,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,313,9,1
10703.48,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,6,87,1
1967.8,UK pounds,UK pounds,UK,UK,ACH,0,True,19,358,11,1
9293.85,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,182,10,1
8755.95,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,482,15,1
220.55,US dollar,UK pounds,USA,UK,Cross-border,0,False,19,399,11,0
9522.92,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,6,123,1
8002.23,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,396,10,1
22085.62,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,8,204,1
24115.52,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,383,8,1
6720.7,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,204,1
3505.54,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,555,18,1
4485.65,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,117,1
450.56,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,342,10,1
10244.88,UK pounds,UK pounds,UK,UK,ACH,0,True,19,11,103,1
410.48,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,573,17,1
6365.87,UK pounds,UK pounds,UK,UK,ACH,0,True,19,10,149,1
6657.11,UK pounds,Naira,UK,Nigeria,Cross-border,0,False,19,10,152,0
10810.26,UK pounds,UK pounds,UK,UK,ACH,0,True,19,9,149,1
13344.65,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,11,128,1
6930.16,UK pounds,UK pounds,UK,UK,ACH,0,True,19,8,116,1
22196.91,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,11,122,1
4432.65,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,False,19,430,7,0
5900.7,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,437,17,1
4639.52,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,False,19,396,11,0
3679.49,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,335,7,1
909.76,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,435,9,1
1302.55,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,185,21,1
27023.05,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,1,245,1
4432.11,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,21,499,1
90.41,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,499,17,1
486.38,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,538,11,1
20812.45,UK pounds,UK pounds,UK,UK,ACH,0,True,19,333,9,1
5159.54,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,189,1
9958.7,UK pounds,UK pounds,UK,UK,ACH,0,True,19,459,11,1
9058.07,UK pounds,UK pounds,UK,UK,ACH,0,True,19,533,10,1
3327.61,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,430,15,1
13821.23,UK pounds,UK pounds,UK,UK,ACH,0,True,19,290,7,1
4896.31,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,354,11,1
4935.19,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,False,19,406,10,0
736.2,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,275,20,1
6101.36,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,8,173,1
1030.39,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,304,11,1
8965.68,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,406,12,1
880.76,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,548,17,1
7096.07,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,410,10,1
6076.69,UK pounds,Albanian lek,UK,Mexico,Cross-border,0,False,19,10,169,0
6957.81,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,244,12,1
7551.06,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,159,1
2269.7,UK pounds,Euro,UK,Netherlands,Cross-border,0,False,19,490,13,0
8333.68,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,11,181,1
5183.34,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,406,12,1
4608.65,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,11,154,1
17560.91,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,527,12,1
4370.39,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,343,16,1
11127.49,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,68,537,1
5145.27,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,False,19,10,169,0
9438.74,UK pounds,UK pounds,UK,UK,ACH,0,True,19,472,7,1
63.86,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,252,23,1
1096.67,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,692,71,1
12994.2,UK pounds,Yen,UK,Japan,Cross-border,0,False,19,396,7,0
6774.89,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,415,4,1
5663.57,UK pounds,Euro,UK,France,Cross-border,0,False,19,9,219,0
10551.15,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,603,12,1
2184.02,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,324,21,1
891.1,UK pounds,UK pounds,UK,UK,ACH,0,True,19,184,14,1
5810.33,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,396,12,1
6032.9,UK pounds,Dirham,UK,UAE,Cross-border,0,False,19,495,12,0
64975.87,UK pounds,UK pounds,UK,UK,ACH,0,True,19,305,14,1
6363.69,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,244,12,1
24761.18,UK pounds,UK pounds,UK,UK,ACH,0,True,19,10,171,1
47.97,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,593,10,1
11303.72,UK pounds,UK pounds,UK,UK,ACH,0,True,19,9,123,1
9504.84,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,11,181,1
8834.01,UK pounds,UK pounds,UK,UK,ACH,0,True,19,8,171,1
8584.84,UK pounds,UK pounds,UK,UK,ACH,0,True,19,11,171,1
1191.41,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,72,519,1
318.43,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,470,22,1
364.37,UK pounds,UK pounds,UK,UK,ACH,0,True,19,292,18,1
6013.77,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,False,19,10,169,0
114.4,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,581,18,1
599.14,UK pounds,UK pounds,UK,UK,ACH,0,True,19,579,15,1
17566.4,UK pounds,UK pounds,UK,UK,ACH,0,True,19,391,21,1
985.51,UK pounds,UK pounds,UK,UK,ACH,0,True,19,314,10,1
11663.59,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,309,13,1
8509.83,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,9,214,1
2694.84,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,319,16,1
795.69,UK pounds,US dollar,UK,UK,Cheque,0,True,19,316,6,0
1479.01,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,382,22,1
1189.4,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,417,20,1
5291.41,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,169,17,1
181106.45,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,False,19,464,1,0
6640.0,UK pounds,UK pounds,UK,UK,ACH,0,True,19,10,222,1
2245.42,UK pounds,UK pounds,UK,UK,ACH,0,True,19,462,23,1
7252.88,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,180,1
484245.58,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,322,1,1
11087.99,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,244,12,1
43.2,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,19,296,9,1
224.65,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,483,8,1
7923.88,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,7,87,1
3546.93,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,139,9,1
24425.68,UK pounds,US dollar,UK,USA,Cross-border,0,False,19,8,153,0
12150.75,UK pounds,Naira,UK,Nigeria,Cross-border,0,False,19,8,152,0
18191.2,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,8,110,1
2286.3,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,560,10,1
6708.94,UK pounds,Euro,UK,Italy,Cross-border,0,False,19,270,12,0
11181.57,UK pounds,UK pounds,UK,UK,ACH,0,True,19,583,3,1
6417.6,UK pounds,UK pounds,UK,UK,ACH,0,True,19,173,11,1
7960.69,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,9,154,1
8471.21,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,604,18,1
1138.02,UK pounds,UK pounds,UK,UK,ACH,0,True,19,363,7,1
9803.42,UK pounds,UK pounds,UK,UK,ACH,0,True,19,371,8,1
2115.49,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,170,7,1
6036.79,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,502,11,1
101.79,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,False,19,337,13,0
1650.82,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,433,23,1
7524.01,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,287,7,1
861.57,UK pounds,UK pounds,UK,UK,ACH,0,True,19,417,3,1
33610.25,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,8,222,1
6155.79,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,245,2,1
21069.23,UK pounds,Euro,UK,France,Cross-border,0,False,19,11,219,0
16972.77,UK pounds,UK pounds,UK,UK,ACH,0,True,19,591,13,1
7905.56,UK pounds,UK pounds,UK,UK,ACH,0,True,19,541,21,1
2033.36,UK pounds,UK pounds,UK,UK,ACH,0,True,19,573,8,1
879.13,UK pounds,UK pounds,UK,UK,ACH,0,True,19,343,19,1
11403.6,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,377,11,1
6994.33,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,494,76,1
368.94,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,325,19,1
8882.69,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,False,19,7,161,0
9900.58,UK pounds,Euro,UK,Germany,Cross-border,0,False,19,527,10,0
8118.95,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,522,10,1
6030.95,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,330,10,1
9341.94,UK pounds,UK pounds,UK,UK,ACH,0,True,19,10,187,1
15887.32,UK pounds,Naira,UK,Nigeria,Cross-border,0,False,19,10,152,0
2888.65,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,1,1,1
9065.94,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,11,159,1
7035.02,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,7,204,1
1490.51,UK pounds,Euro,UK,Austria,Cross-border,0,False,19,275,15,0
7163.31,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,117,1
7541.38,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,False,19,10,161,0
11110.7,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,109,11,1
14008.63,UK pounds,UK pounds,UK,UK,ACH,0,True,19,9,171,1
7999.83,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,110,1
1890.2,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,474,12,1
8505.0,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,330,12,1
994.51,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,392,21,1
7626.03,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,522,9,1
6532.12,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,106,1
2510.33,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,256,10,1
12524.11,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,252,11,1
20736.28,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,169,1
1937.14,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,163,10,1
10305.9,UK pounds,UK pounds,UK,UK,ACH,0,True,19,11,103,1
12704.14,UK pounds,UK pounds,UK,UK,ACH,0,True,19,8,154,1
8799.31,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,187,1
15085.35,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,87,1
18645.89,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,548,73,1
25729.56,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,19,193,20,0
1808.89,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,151,16,1
109.36,UK pounds,UK pounds,UK,UK,ACH,0,True,19,431,11,1
5948.35,UK pounds,UK pounds,UK,UK,ACH,0,True,19,406,9,1
6315.95,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,222,1
10641.3,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,149,1
5917.35,UK pounds,UK pounds,UK,UK,ACH,0,True,19,374,7,1
4020.32,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,424,15,1
318.9,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,250,21,1
6238.03,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,9,189,1
604.78,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,556,11,1
814.35,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,456,73,1
5794.44,UK pounds,UK pounds,UK,UK,ACH,0,True,19,344,10,1
5192.56,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,False,19,10,169,0
6349.25,UK pounds,UK pounds,UK,UK,ACH,0,True,19,10,149,1
2210.79,UK pounds,UK pounds,UK,UK,ACH,0,True,19,622,16,1
2409.73,Indian rupee,UK pounds,UK,UK,Cheque,0,True,19,421,9,0
20970.41,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,333,9,1
10597.83,UK pounds,UK pounds,UK,UK,ACH,0,True,19,11,128,1
175.08,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,502,10,1
13617.76,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,76,537,1
4846.99,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,8,119,1
2143.78,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,292,21,1
760.79,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,406,13,1
3448.87,UK pounds,Indian rupee,UK,India,Cross-border,0,False,19,199,16,0
6030.88,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,10,119,1
7108.84,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,482,15,1
1947.3,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,392,21,1
6834.75,UK pounds,Indian rupee,UK,India,Cross-border,0,False,19,374,12,0
83.05,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,412,17,1
13064.11,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,False,19,9,161,0
6651.37,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,False,19,9,169,0
11143.37,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,False,19,173,10,0
18041.62,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,10,123,1
11044.32,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,502,8,1
58.62,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,429,17,1
10424.91,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,519,12,1
223.45,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,390,14,1
29433.79,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,373,15,1
47487.3,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,474,19,1
14554.67,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,524,22,1
4768.74,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,383,9,1
1028.51,UK pounds,UK pounds,UK,UK,ACH,0,True,19,231,14,1
381.19,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,260,8,1
7414.64,UK pounds,UK pounds,UK,UK,ACH,0,True,19,5,189,1
4900.24,UK pounds,UK pounds,UK,UK,ACH,0,True,19,505,18,1
5209.36,UK pounds,UK pounds,UK,UK,ACH,0,True,19,434,11,1
23249.62,UK pounds,Euro,UK,France,Cross-border,0,False,19,9,159,0
7476.37,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,514,20,1
45959.8,UK pounds,UK pounds,UK,UK,ACH,0,True,19,347,7,1
6513.29,Euro,UK pounds,Spain,UK,Cross-border,0,False,19,150,9,0
4747.04,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,522,12,1
4663.92,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,618,16,1
7882.6,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,9,76,1
5117.02,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,406,12,1
4349.3,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,313,11,1
182.14,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,350,15,1
22628.17,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,8,204,1
8207.22,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,522,10,1
1323.86,UK pounds,UK pounds,UK,UK,ACH,0,True,19,506,17,1
4804.63,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,173,1
6614.72,UK pounds,Euro,UK,France,Cross-border,0,False,19,7,219,0
2106.5,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,659,19,1
12974.24,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,110,1
2613.37,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,78,455,1
7405.61,UK pounds,Naira,UK,Nigeria,Cross-border,0,False,19,8,152,0
11320.2,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,False,19,173,10,0
183.54,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,147,17,1
8691.74,UK pounds,US dollar,UK,USA,Cross-border,0,False,19,9,153,0
4660.63,UK pounds,Indian rupee,UK,India,Cross-border,0,False,19,589,18,0
9140.9,UK pounds,UK pounds,UK,UK,ACH,0,True,19,11,187,1
517.95,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,644,19,1
9256.66,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,459,9,1
7214.87,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,151,8,1
8337.51,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,372,9,1
16408.67,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,9,162,1
7459.66,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,287,7,1
12230.22,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,6,76,1
4961.07,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,320,12,1
8901.43,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,459,9,1
7603.03,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,11,96,1
12468.12,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,420,9,1
15832.4,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,320,9,1
9688.58,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,341,1,1
5510.3,UK pounds,UK pounds,UK,UK,ACH,0,True,19,69,473,1
10555.77,UK pounds,UK pounds,UK,UK,ACH,0,True,19,10,90,1
4069.79,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,23,481,1
5926.93,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,333,11,1
19628.9,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,9,128,1
7590.87,UK pounds,UK pounds,UK,UK,ACH,0,True,19,442,17,1
921.28,UK pounds,UK pounds,UK,UK,Cheque,0,True,19,337,7,1
7551.92,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,False,19,8,161,0
1500.84,UK pounds,UK pounds,UK,UK,Debit card,0,True,19,359,13,1
12646.01,UK pounds,UK pounds,UK,UK,Credit card,0,True,19,333,10,1
